release_id,file_key,srl,field_name,name,block,item,length,byte_start,byte_end,remarks
annual_2022_23,perrv,96,hav7,hours available for aditional worked on 1st day,6,8/3.7,2,234,235,
annual_2022_23,perrv,97,aps_cws,Current Weekly Status (CWS),6,5,2,236,237,
annual_2022_23,perrv,98,aind_cws,Industry Code (CWS),6,6,2,238,239,
annual_2022_23,perrv,99,ocu_cws,Occupation Code (CWS),6,7,3,240,242,
annual_2022_23,perrv,100,ern_reg,Earnings For Regular Salarid/Wage Activity,6,9,8,243,250,
annual_2022_23,perrv,101,ern_self,Earnings For Self Employed,6,10,8,251,258,
annual_2022_23,perrv,102,nss,Ns count for sector x stratum x substratum x sub-sample,Generated,,3,259,261,NSS
annual_2022_23,perrv,103,nsc,Ns count for sector x stratum x substratum,Generated,,3,262,264,NSC
annual_2022_23,perrv,104,mult,Sub-sample wise Multiplier,Generated,,10,265,274,MULT
annual_2022_23,perrv,105,no_qtr,Occurence of FSUs in State x Sector x Stratum x SubStratum in that Quarter including earlier visits,Generated,,1,275,275,No_Qtr
